CD_ESCOLA,PARTICIPANTES,ENEM,CODMUN,CODDIST,LAB_INF,QD_ESP_C,QD_ESP_D,BIBLIO,REG_IN_CR,REG_IN_PE,REG_FU_8A,REG_MED_I,REG_MED_N,REG_MED_P,ENS_ESP,EJA,EJA_FUND,EJA_MED,AB1EM_11,AP9EF_12,AB1EM_12,AP9EF_13,AP3EM_13,AB1EM_13,AP9EF_14,AP3EM_14,AB1EM_14,INSE_AB,INSE_CL,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV2S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,TOTALEF_REPROV,EMABAND1S,EMABAND2S,EMABAND3S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,CODMEC,ALE9F1A5_2012,ALE9F1A5_2013,ALE9F1A5_2014,ALE9F1A5_2015,ALE9F6A9_2012,ALE9F6A9_2013,ALE9F6A9_2014,ALE9F6A9_2015,ALEF1A4_2012,ALEF1A8_2012,ALEF1A8_2013,ALEF1A8_2014,ALEF5A8_2012,ALEM1S_2012,ALEM1S_2013,ALEM1S_2014,ALEM1S_2015,ALEM2S_2012,ALEM2S_2013,ALEM2S_2014,ALEM2S_2015,ALEM_2012,ALEM_2013,ALEM_2014,ALEM_2015,ALFUNDII_2012,ALFUNDII_2013,ALFUNDII_2014,ALFUNDII_2015,ALFUNDI_2012,ALFUND_2012,ALFUND_2013,ALFUND_2014,ALFUND_2015,CLE9F1A5_2012,CLE9F1A5_2013,CLE9F1A5_2014,CLE9F1A5_2015,CLE9F6A9_2012,CLE9F6A9_2013,CLE9F6A9_2014,CLE9F6A9_2015,CLEM1S_2012,CLEM1S_2013,CLEM1S_2014,CLEM1S_2015,CLEM2S_2012,CLEM2S_2013,CLEM2S_2014,CLEM2S_2015,CLEM_2012,CLEM_2013,CLEM_2014,CLEM_2015,CLFUNDII_2012,CLFUNDII_2013,CLFUNDII_2015,CLFUNDI_2012,CLFUND_2012,CLFUND_2013,CLFUND_2014,CLFUND_2015,TOTAL_ALUNOS_2012,TOTAL_ALUNOS_2013,TOTAL_ALUNOS_2014,TOTAL_ALUNOS_2015
35141264,15,2,3550308,355030838,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,100.0,97.4,0.0,95.3,94.1,0.0,68.6707,Muito Alto,0,0,0,0,0,0,0,0,0,0,56,46,48,34,21,35,21,33,25,0,319,0,0,0,0,0,1,0,1,0,2,0,0,0,0,4,1,0,5,24,22,16,0,62,0,0,0,0,0,0,0,0,0,35141264,195.0,206.0,215.0,205.0,151.0,163.0,137.0,118.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,29.0,28.0,38.0,18.0,18.0,26.0,88.0,79.0,64.0,70.0,151.0,163.0,137.0,118.0,195.0,346.0,369.0,352.0,323.0,12.0,13.0,14.0,12.0,8.0,8.0,7.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,8.0,8.0,6.0,12.0,20.0,21.0,21.0,18.0,553.0,564.0,542.0,506.0
35141297,14,2,3550308,355030823,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,98.2,100.0,3.4,98.1,100.0,0.0,60.2071,Alto,0,0,0,0,0,0,0,0,0,0,44,53,43,39,58,65,56,74,59,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,23,0,83,0,0,0,0,0,0,0,0,0,35141297,259.0,243.0,240.0,234.0,229.0,240.0,254.0,257.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,38.0,33.0,35.0,28.0,23.0,26.0,97.0,94.0,87.0,81.0,229.0,240.0,254.0,257.0,259.0,488.0,483.0,494.0,491.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,640.0,636.0,656.0,646.0
35141331,15,2,3550308,355030883,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,93.3,0.0,100.0,100.0,0.0,84.6,100.0,0.0,63.4959,Muito Alto,0,0,0,0,0,0,0,0,0,0,4,2,4,6,1,1,4,9,13,0,44,0,0,0,0,0,1,1,0,1,3,0,0,0,0,3,3,5,11,6,15,15,0,36,0,0,0,0,0,0,0,0,0,35141331,23.0,21.0,20.0,18.0,32.0,27.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,15.0,9.0,12.0,25.0,17.0,19.0,39.0,56.0,47.0,47.0,32.0,27.0,35.0,31.0,23.0,55.0,48.0,55.0,49.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,9.0,9.0,8.0,9.0,100.0,112.0,109.0,104.0
35141446,25,2,3550308,355030892,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,96.4,0.0,100.0,100.0,0.0,100.0,100.0,0.0,61.0144,Alto,0,0,0,0,0,0,0,0,0,0,45,43,53,31,40,38,68,62,67,0,447,1,0,1,2,0,0,1,0,0,5,0,0,0,0,1,0,0,1,52,53,32,0,137,35,16,0,0,0,0,0,0,0,35141446,189.0,212.0,216.0,218.0,269.0,262.0,259.0,238.0,0.0,0.0,0.0,0.0,0.0,70.0,39.0,61.0,51.0,61.0,63.0,33.0,55.0,179.0,157.0,152.0,138.0,269.0,262.0,259.0,238.0,189.0,458.0,474.0,475.0,456.0,10.0,12.0,12.0,12.0,11.0,12.0,12.0,11.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,6.0,5.0,5.0,11.0,12.0,11.0,10.0,21.0,24.0,24.0,23.0,746.0,737.0,749.0,715.0
35141483,28,2,3550308,355030829,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.1,90.4,2.0,97.7,100.0,0.0,91.7,92.3,0.0,60.2419,Alto,0,0,0,0,0,0,0,0,0,0,94,115,70,56,57,69,65,45,64,0,635,0,0,1,1,1,6,7,11,9,36,0,0,0,0,17,3,0,20,38,52,42,0,132,0,0,0,0,0,0,0,0,0,35141483,225.0,246.0,358.0,404.0,171.0,175.0,221.0,277.0,0.0,0.0,0.0,0.0,0.0,54.0,48.0,56.0,56.0,37.0,44.0,49.0,55.0,120.0,123.0,145.0,152.0,171.0,175.0,221.0,277.0,225.0,396.0,421.0,579.0,681.0,12.0,12.0,15.0,17.0,8.0,8.0,8.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,6.0,6.0,8.0,8.0,11.0,12.0,20.0,20.0,23.0,28.0,571.0,631.0,840.0,957.0
35141689,79,2,3550308,355030871,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1.9,98.5,0.9,93.1,95.5,3.5,94.8,98.5,5.4,62.9282,Muito Alto,0,0,0,0,0,0,0,0,0,0,28,11,16,28,23,36,53,54,60,0,309,0,0,0,0,0,0,0,1,1,2,2,2,0,4,5,10,1,16,115,117,111,0,343,55,7,20,0,0,0,0,0,0,35141689,125.0,109.0,98.0,107.0,203.0,171.0,205.0,208.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,133.0,142.0,147.0,118.0,127.0,136.0,425.0,370.0,402.0,401.0,203.0,171.0,205.0,208.0,125.0,328.0,280.0,303.0,315.0,5.0,5.0,5.0,6.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,9.0,9.0,9.0,5.0,14.0,14.0,14.0,15.0,1129.0,901.0,954.0,896.0
35141768,20,1,3550308,355030819,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,100.0,2.6,87.5,100.0,0.0,100.0,100.0,0.0,56.1186,Alto,0,0,0,0,0,0,0,0,0,0,46,51,48,38,44,37,31,30,35,0,360,0,0,0,2,1,1,0,0,2,6,0,0,0,0,0,0,0,0,27,26,24,0,77,0,0,0,0,0,0,0,0,0,35141768,153.0,135.0,245.0,233.0,108.0,120.0,151.0,140.0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,31.0,30.0,34.0,25.0,25.0,27.0,100.0,94.0,81.0,82.0,108.0,120.0,151.0,140.0,153.0,261.0,255.0,396.0,373.0,9.0,7.0,10.0,10.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,9.0,13.0,11.0,14.0,15.0,398.0,381.0,529.0,511.0
35141773,31,2,3550308,355030817,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,91.4,2.0,91.1,97.1,0.0,98.5,100.0,0.0,63.6734,Muito Alto,0,0,0,0,0,0,0,0,0,0,82,78,68,66,78,58,50,48,52,0,580,0,0,1,1,0,6,6,2,2,18,0,0,0,0,3,0,0,3,53,50,38,0,141,0,0,0,0,0,0,0,0,0,35141773,376.0,365.0,377.0,380.0,288.0,278.0,251.0,229.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,62.0,58.0,40.0,39.0,46.0,50.0,113.0,122.0,148.0,149.0,288.0,278.0,251.0,229.0,376.0,664.0,643.0,628.0,609.0,16.0,17.0,19.0,18.0,13.0,12.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,6.0,6.0,13.0,12.0,10.0,16.0,29.0,29.0,29.0,28.0,978.0,941.0,1015.0,990.0
35142013,45,3,3550308,355030835,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,98.5,0.0,96.0,100.0,0.0,100.0,100.0,0.0,70.8293,Muito Alto,0,0,0,0,0,0,0,0,0,0,81,41,51,44,59,55,52,54,48,0,485,0,0,0,1,0,2,4,1,0,8,0,0,0,0,6,3,0,9,43,35,47,0,125,0,0,0,0,0,0,0,0,0,35142013,300.0,297.0,277.0,284.0,230.0,207.0,205.0,218.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,43.0,51.0,25.0,37.0,60.0,45.0,101.0,121.0,135.0,148.0,230.0,207.0,205.0,218.0,300.0,530.0,504.0,482.0,502.0,15.0,16.0,11.0,12.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,6.0,8.0,8.0,8.0,15.0,23.0,24.0,19.0,20.0,901.0,908.0,916.0,951.0
35142311,30,2,3550308,355030819,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,98.0,0.0,94.0,100.0,0.0,93.5,100.0,0.0,62.4237,Muito Alto,0,0,0,0,0,0,0,0,0,0,37,39,36,41,38,41,32,31,38,0,333,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,1,0,4,23,42,41,0,106,0,0,0,0,0,0,0,0,0,35142311,201.0,188.0,200.0,192.0,180.0,155.0,151.0,146.0,0.0,0.0,0.0,0.0,0.0,41.0,48.0,53.0,26.0,34.0,32.0,50.0,46.0,104.0,105.0,130.0,114.0,180.0,155.0,151.0,146.0,201.0,381.0,343.0,351.0,338.0,10.0,10.0,10.0,10.0,8.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,8.0,6.0,6.0,10.0,18.0,16.0,16.0,16.0,564.0,526.0,578.0,529.0
35142505,10,2,3550308,355030893,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,90.9,100.0,0.0,84.8,100.0,0.0,64.3419,Muito Alto,0,0,0,0,0,0,0,0,0,0,30,26,29,28,21,29,23,19,16,0,221,0,0,0,0,0,1,2,2,1,6,0,0,0,0,4,1,0,5,19,15,18,0,52,0,0,0,0,0,0,0,0,0,35142505,116.0,136.0,149.0,122.0,109.0,113.0,107.0,86.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,31.0,24.0,27.0,19.0,24.0,18.0,60.0,63.0,73.0,61.0,109.0,113.0,107.0,86.0,116.0,225.0,249.0,256.0,208.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,10.0,14.0,14.0,14.0,14.0,373.0,422.0,434.0,406.0
35142529,21,2,3550308,355030859,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,97.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,65.3397,Muito Alto,0,0,0,0,0,0,0,0,0,0,43,45,24,30,38,27,37,34,27,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,27,0,88,0,0,0,0,0,0,0,0,0,35142529,158.0,155.0,175.0,182.0,146.0,137.0,145.0,124.0,0.0,0.0,0.0,0.0,0.0,45.0,24.0,33.0,36.0,18.0,35.0,24.0,28.0,79.0,79.0,99.0,89.0,146.0,137.0,145.0,124.0,158.0,304.0,292.0,320.0,306.0,10.0,10.0,11.0,12.0,6.0,6.0,7.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,10.0,16.0,16.0,18.0,18.0,450.0,452.0,491.0,466.0
35142700,11,2,3550308,355030872,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,62.2723,Muito Alto,0,0,0,0,0,0,0,0,0,0,26,23,12,13,16,23,9,19,15,0,156,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,11,17,0,41,0,0,0,0,0,0,0,0,0,35142700,76.0,76.0,86.0,89.0,86.0,86.0,73.0,69.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.0,16.0,17.0,17.0,21.0,12.0,45.0,51.0,47.0,47.0,86.0,86.0,73.0,69.0,76.0,162.0,162.0,159.0,158.0,5.0,7.0,6.0,7.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,9.0,11.0,10.0,11.0,264.0,275.0,264.0,235.0
35142724,48,2,3550308,355030813,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,94.2,0.0,88.3,100.0,0.0,81.2,100.0,0.0,60.9406,Alto,0,0,0,0,0,0,0,0,0,0,78,93,60,52,68,58,55,53,61,0,578,0,4,0,0,0,2,0,0,2,8,0,0,0,0,5,5,1,11,52,50,51,0,153,0,0,0,0,0,0,0,0,0,35142724,259.0,281.0,335.0,360.0,247.0,237.0,250.0,233.0,0.0,0.0,0.0,0.0,0.0,77.0,76.0,54.0,59.0,52.0,67.0,62.0,55.0,170.0,195.0,177.0,168.0,247.0,237.0,250.0,233.0,259.0,506.0,518.0,585.0,593.0,14.0,15.0,16.0,18.0,12.0,11.0,12.0,12.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,7.0,8.0,7.0,6.0,12.0,11.0,12.0,14.0,26.0,26.0,28.0,30.0,761.0,801.0,843.0,836.0
35142736,62,4,3550308,355030894,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,95.7,100.0,0.0,100.0,100.0,0.0,71.2145,Muito Alto,0,0,0,0,0,0,0,0,0,0,41,52,32,35,34,43,33,24,23,0,317,0,1,1,2,0,1,2,1,2,10,0,0,0,0,7,4,0,11,72,68,74,0,214,0,0,0,0,0,0,0,0,0,35142736,199.0,197.0,199.0,197.0,130.0,122.0,147.0,130.0,0.0,0.0,0.0,0.0,0.0,80.0,78.0,87.0,86.0,60.0,61.0,80.0,79.0,211.0,193.0,225.0,240.0,130.0,122.0,147.0,130.0,199.0,329.0,319.0,346.0,327.0,9.0,10.0,10.0,10.0,5.0,5.0,6.0,6.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,8.0,7.0,8.0,9.0,5.0,5.0,6.0,9.0,14.0,15.0,16.0,16.0,615.0,584.0,621.0,617.0
35142759,69,2,3550308,355030880,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,86.5,0.0,92.6,100.0,0.0,93.3,100.0,0.8,62.4107,Muito Alto,0,0,0,0,0,0,0,0,0,0,64,75,88,68,96,69,97,107,111,0,775,1,2,0,2,2,4,11,0,14,36,0,0,0,0,33,8,2,43,90,111,74,0,275,386,36,6,0,0,0,0,0,0,35142759,404.0,412.0,382.0,398.0,398.0,424.0,427.0,414.0,0.0,0.0,0.0,0.0,0.0,82.0,98.0,128.0,119.0,33.0,55.0,91.0,121.0,145.0,182.0,268.0,317.0,398.0,424.0,427.0,414.0,404.0,802.0,836.0,809.0,812.0,19.0,18.0,17.0,17.0,13.0,14.0,15.0,15.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,5.0,6.0,9.0,10.0,13.0,14.0,15.0,19.0,32.0,32.0,32.0,32.0,1484.0,1492.0,1168.0,1699.0
